0.000000 0.000000 1.000000 3.000000
0.000100 0.001000 0.999900 2.999400
0.000200 0.001999 0.999802 2.998800
0.000300 0.002997 0.999707 2.998200
0.000400 0.003993 0.999615 2.997601
0.000500 0.004989 0.999525 2.997002
0.000600 0.005984 0.999437 2.996403
0.000700 0.006977 0.999352 2.995804
0.000800 0.007969 0.999270 2.995206
0.000900 0.008961 0.999190 2.994608
0.001000 0.009951 0.999112 2.994010
0.001100 0.010940 0.999037 2.993412
0.001200 0.011928 0.998965 2.992815
0.001300 0.012915 0.998895 2.992217
0.001400 0.013901 0.998827 2.991620
0.001500 0.014886 0.998762 2.991023
0.001600 0.015870 0.998699 2.990426
0.001700 0.016853 0.998639 2.989830
0.001800 0.017835 0.998582 2.989233
0.001900 0.018815 0.998526 2.988637
0.002000 0.019795 0.998474 2.988041
0.002100 0.020774 0.998423 2.987446
0.002200 0.021751 0.998375 2.986851
0.002300 0.022728 0.998330 2.986255
0.002400 0.023704 0.998287 2.985660
0.002500 0.024678 0.998246 2.985065
0.002600 0.025652 0.998208 2.984471
0.002700 0.026624 0.998173 2.983876
0.002800 0.027596 0.998140 2.983282
0.002900 0.028566 0.998109 2.982688
0.003000 0.029536 0.998080 2.982095
0.003100 0.030505 0.998054 2.981501
0.003200 0.031472 0.998031 2.980908
0.003300 0.032439 0.998010 2.980315
0.003400 0.033404 0.997991 2.979722
0.003500 0.034369 0.997975 2.979130
0.003600 0.035332 0.997961 2.978537
0.003700 0.036295 0.997950 2.977945
0.003800 0.037257 0.997941 2.977353
0.003900 0.038217 0.997934 2.976761
0.004000 0.039177 0.997930 2.976170
0.004100 0.040136 0.997928 2.975579
0.004200 0.041094 0.997929 2.974988
0.004300 0.042050 0.997932 2.974397
0.004400 0.043006 0.997938 2.973806
0.004500 0.043961 0.997945 2.973215
0.004600 0.044915 0.997956 2.972625
0.004700 0.045868 0.997968 2.972035
0.004800 0.046820 0.997983 2.971445
0.004900 0.047772 0.998001 2.970855
0.005000 0.048722 0.998020 2.970266
0.005100 0.049671 0.998043 2.969677
0.005200 0.050619 0.998067 2.969088
0.005300 0.051567 0.998094 2.968499
0.005400 0.052513 0.998123 2.967911
0.005500 0.053459 0.998155 2.967322
0.005600 0.054404 0.998189 2.966734
0.005700 0.055348 0.998225 2.966146
0.005800 0.056290 0.998264 2.965559
0.005900 0.057232 0.998305 2.964971
0.006000 0.058173 0.998349 2.964384
0.006100 0.059114 0.998394 2.963797
0.006200 0.060053 0.998442 2.963210
0.006300 0.060991 0.998493 2.962623
0.006400 0.061929 0.998546 2.962037
0.006500 0.062865 0.998601 2.961451
0.006600 0.063801 0.998659 2.960865
0.006700 0.064736 0.998718 2.960279
0.006800 0.065670 0.998781 2.959693
0.006900 0.066603 0.998845 2.959108
0.007000 0.067535 0.998912 2.958523
0.007100 0.068467 0.998981 2.957938
0.007200 0.069397 0.999053 2.957353
0.007300 0.070327 0.999127 2.956769
0.007400 0.071256 0.999203 2.956184
0.007500 0.072184 0.999282 2.955600
0.007600 0.073111 0.999362 2.955016
0.007700 0.074037 0.999446 2.954432
0.007800 0.074962 0.999531 2.953849
0.007900 0.075887 0.999619 2.953266
0.008000 0.076811 0.999709 2.952683
0.008100 0.077734 0.999801 2.952100
0.008200 0.078656 0.999896 2.951517
0.008300 0.079577 0.999993 2.950935
0.008400 0.080497 1.000093 2.950352
0.008500 0.081417 1.000194 2.949770
0.008600 0.082336 1.000298 2.949189
0.008700 0.083254 1.000404 2.948607
0.008800 0.084171 1.000513 2.948026
0.008900 0.085087 1.000624 2.947444
0.009000 0.086003 1.000737 2.946863
0.009100 0.086917 1.000852 2.946283
0.009200 0.087831 1.000970 2.945702
0.009300 0.088744 1.001090 2.945122
0.009400 0.089657 1.001212 2.944542
0.009500 0.090568 1.001337 2.943962
0.009600 0.091479 1.001463 2.943382
0.009700 0.092389 1.001593 2.942802
0.009800 0.093298 1.001724 2.942223
0.009900 0.094207 1.001858 2.941644
